id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name
4076,"""just when i thought snake valley had the worst potholes in australia, along comes bathurst #v8sc #bathurst1000 #v8supercars""",11,0,0,7,10,12,7:10,benkersten91
3368,"""whincup and winterbottom do not pit #v8sc""",11,0,0,7,10,12,7:04,neilhudson
5098,"""#bathurst1000 james moffat now into 3rd!""",11,0,0,7,10,12,7:20,crowdiegal
10298,"""my word what a race that was #bathurst1000 #v8sc""",11,0,0,7,10,12,8:45,rynaldo78
2210,"""flowers navy 65.000
#tas #tascewek #tasmotif #tasmurah #tasmotifbunga #olshop #surabaya #cewekâ€¦ http://t.co/ijbfuk0fqr""",10,0,0,6,9,13,14:04,grahacollection
6651,"""rt @erebusv8: what a finish as @will_davison storms home to finish p4 #bathurst1000 #v8sc http://t.co/96j5rwbywm""",11,1,0,7,10,12,7:35,michellepownell
4851,"""ugh at lowndes. not cool. #bathurst1000""",11,0,0,7,10,12,7:18,lisheon
106,"""rt @nakamartinez: #winston llora por el rayado de sus paredes...hay madres que lloran la muerte de sus hijos...... http://t.co/t7fn4mcqbn""",1,0,0,6,3,1,14:34,3eiragomez
4274,"""rt @white_adam: i'm completely enthralled by this #bathurst1000. there, i've said it. never thought i would ever say it.""",11,0,0,7,10,12,7:12,irvinewines
11318,"""top 3 trending topics now in sydney:

1. #theblockauction
2. #bathurst1000
3. #welcomehome5sos

more at http://t.co/kzgkbcpydc""",11,0,0,7,10,12,11:09,trendoasyd
7360,"""what a good race in the end. what an awesome win by chaz mostert. great drive and well deserved #bathurst1000""",11,0,0,7,10,12,7:37,miseray
11425,"""rt @thomsherwin: amazing day at the #bathurst1000. one of the best finishes in motorsport happened today. http://t.co/ljdrfm3ure""",11,0,0,7,10,12,11:32,amazing_cars303
10058,"""trying to put into words my thoughts about today but i got nothin' #bathurst1000 #v8sc""",11,0,0,7,10,12,8:26,alyce_warren
10504,"""festival of architecture and design #adlarchigram #vantage #southaustralia #adelaide #arthouse #fad http://t.co/287dfdcox8""",11,0,0,7,10,12,9:04,_athanasios
520,"""rt @v8supercars: mclaughlin: ""yeah, iâ€™m a volvo driver!"": who would have thought a normally parochial holden crowd would ... http://t.co/vfâ€¦""",1,0,0,7,3,2,17:38,urmotorsport
9435,"""rt @therunhome: love it - james moffatt calls the crowd ""a pack of lovely people"" - channeling jim richards 22 years ago #packofarseholes #â€¦""",11,0,0,7,10,12,7:59,mks123
5556,"""rt @stuffskaifesays: they say he's tight for fuel but it doesn't look like that from how jw's driving. #v8sc""",11,0,0,7,10,12,7:25,frostysfighters
5913,"""it's onnnn.. rt @garthtander: whincup very, very close on fuel. she's into the reserve ""pot""... #bathurst1000 #holden""",11,1,0,7,10,12,7:30,doclach
12390,"""mr. podenco #bag named moirae, #shoulderbag #tas #fashion #mode #kerstcadeau #handgemaakt #etsy #podenco #dog #hond.  http://t.co/an01ubcrct""",14,0,0,7,12,7,13:48,mr_podenco
12043,"""rt @boringadelaide: here's a minute's worth of #adelaide #lightning from tonight's storm earlier. http://t.co/fvnzentiwp not even our weathâ€¦""",12,0,0,7,10,26,12:06,susanlilyoz
9445,"""#v8sc is #4 trending topic in sydney for 25 minutes http://t.co/kzgkbcpydc""",11,0,0,7,10,12,7:59,trendoasyd
1362,"""rt @holden_racing: the sun eventually came out at gt's home event, the #perth400 #v8sc http://t.co/eqln7sknve""",5,0,0,6,5,17,14:48,ktmetalfab
2551,"""185 3 in 1 lhooo..
blm termassuk ongkir ya...
grab it fast...
#tas #tasmurahberkualitasâ€¦ http://t.co/kazy8pmv6r""",11,0,0,6,10,11,14:18,fheyra2
4014,"""#lolden #v8sc""",11,0,0,7,10,12,7:09,shitbmxrider
11333,"""rt @daffidreynolds: i can't believe the turn of event at #bathurst1000 it was almost like mario kart..""",11,1,0,7,10,12,11:12,jasonbaron5
11176,"""watching @j_moffat and @tazdouglas bring the #nortonhornet home on speed tv..footage i will never get tired of.. #v8sc""",11,1,0,7,10,12,10:38,burge_lisa
264,"""#clipsal500 by day @adelaide_fringe by night. feel like i'm living the dream. #partytime #adelaide #theplacetobe""",1,0,0,7,3,2,13:01,ashlyferg
240,"""rt @v8supercars: mclaughlin: we can win!: front row qualifying only the start for volvo says young gun.&gt; http://t.co/mzkljhjzzj #v8sc""",1,0,0,6,3,1,20:19,stuartmcintyre2
10646,"""rt @dailytelegraph: stoppage at #bathurst1000 due to tarmac issues. keep up to date on our live blog http://t.co/8ypjw5plny http://t.co/vbtâ€¦""",11,0,0,7,10,12,9:17,jessmacle
1484,"""the ri-industries water dictionary http://t.co/cnfncrxjst #septictank #adelaide""",5,0,0,7,5,18,16:27,ri_industries
324,"""ready #baju #jam #babyg #tas #totebag #murah #olshopmurah #supplierbaju cek twit kita ya dear""",1,0,0,7,3,2,13:40,qnibitashop
4458,""":-0..............what. how. why...but.. :-0 this keeps happening! my heart keeps breaking for the drivers! not over yet #bathurst1000""",11,0,0,7,10,12,7:15,nesshudson
9321,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:56,liam47kins
8220,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:42,georgenelly101
9240,"""rt @chazscar_6: started dead last!! lead only 1 lap!! you little ripper @chazmozzie!! #v8sc #bathurst1000""",11,1,0,7,10,12,7:55,phalkn
1539,"""leon series,, navy idr 239.000,-
yg naksir bsa langsung order ya,,, line: increase_id
#tas #ranselâ€¦ http://t.co/nbfzoy6rya""",6,0,0,6,6,21,14:44,cubiliciious
4546,"""red bull racing, come on!!! #bathurst1000 #intense #ahhhhh""",11,0,0,7,10,12,7:16,maralee_x
12470,"""rt @nextontcm: tonight: director mike nichols (1931-2014). three movies starting with who's afraid of virginia woolf? (1966) at 8:00pm et oâ€¦""",14,0,0,7,12,7,17:15,meestervinyl
12365,"""#partizan2 - #taÅ¡ 8:7
vaterpolo (m) 1b liga
http://t.co/eu9rihbdv7""",14,0,0,6,12,6,17:39,srbijasportnet
5537,"""lap 157/161: whincup, mostert, moffat, davison, percat, winterbottom #v8sc #bathurst1000""",11,0,0,7,10,12,7:25,2mcesport
1373,"""rt @tweet4lyme: #adelaide is doing its bit for #lymedisease awareness look at the @rundlelantern - thanks @kendybirdy xx""",5,0,0,6,5,17,15:24,lymelaaf
944,"""#adelaide #weather is currently partly cloudy and 13Â° outside.""",3,0,0,7,4,6,17:16,adlweatherbot
3777,"""rt @speedcafe: order on lap 151 ahead of sprint to the end #v8sc http://t.co/cao4pwuqgg""",11,0,0,7,10,12,7:08,frostysfighters
6229,"""fuck yes go ford #bathurst1000""",11,0,0,7,10,12,7:33,shitbmxrider
3277,"""rt @andrewzed3: #bathurst1000
turn 2 http://t.co/8dqy174slo""",11,0,0,7,10,12,7:03,punt_rd_end
6726,"""seriously nail-biting finish  #bathurst1000 . . . @markberetta @ @pmonair will need a valium! :) x""",11,0,0,7,10,12,7:35,melissahoyer
11655,"""congrats @nickpercat and @holdenmsport for #3rd place at #bathurst1000. awesome effort by all holden drivers in a very tough race.""",11,1,0,7,10,12,12:35,dazm229
403,"""rt @kimbramusic: who's in adelaide tonight for #clipsal500 ? we're on stage at 9pm before @empireofthesun ... pumped.""",2,0,0,7,3,2,14:46,leissure
4312,"""rt @speedcafe: it'll be an fpr versus red bull showdown on the restart. winterbottom, whincup, lowndes, mostert. who is your money on? #v8sc""",11,0,0,7,10,12,7:13,frostysfighters
3434,"""rt @v8supercars: winterbottom has inherited the lead, with whincup second, lowndes third. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:05,supercarxtra
10905,"""the agile business analyst http://t.co/yzrsvictoj at adelaide, australia #adelaide""",11,0,0,7,10,12,9:51,gethappenic
10185,"""chaz mostert and paul morris have won the 2014 bathurst 1000. https://t.co/lqy9l55qql #bathurst1000 http://t.co/j8zruahisj""",11,0,0,7,10,12,8:34,eventstravel93
3605,"""are @jamiewhincup &amp; @mwinterbottom really fuel compromised as there will be another lap or two under sc #v8sc #bathurst1000""",11,1,0,7,10,12,7:06,dcr22b
2445,"""late night working on things #redbullau #bathurst1000 http://t.co/3jdjkdlyas""",11,0,0,5,10,10,13:21,tinezmedia
3126,"""@v8supercars #bathurst1000 titanicas 7h de competencia y aun restan 13 largas vueltas. 149 cumplidas. van giserbergen lidera""",11,0,0,7,10,12,7:01,mazzucchelli_l
4065,"""maybe its time to find a bloody starter motor that works in a v8 supercar. #v8sc #fail""",11,0,0,7,10,12,7:10,justinfront
8908,"""rt @v8supercars: mostert's on the roof of the car. what a spectacular drive from last on the grid. Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:50,campbeofficial
9575,"""what an absolutely epic #bathurst1000 hats off to ford, nissan and volvo for a stellar race.""",11,0,0,7,10,12,8:03,paulmaric
4710,"""rt @paul_jobber23: this is epic. it's brilliant. car-crash television. #bathurst1000""",11,0,0,7,10,12,7:17,jd_stacky
5817,"""three laps left of the 2014 #bathurst1000.""",11,0,0,7,10,12,7:29,polestarcars
1034,"""#v8sc @ijasonbright @teamboc Ð‘Ñ€Ð°Ð¹Ñ‚ Ð½Ð° Ð¿Ð¾ÑƒÐ»Ðµ http://t.co/ykdz9yryas http://t.co/b4vakrappe""",4,1,0,5,4,25,12:03,ru_v8
1903,"""rt @insidelaliga: adelaide united announce friendly with mÃ¡laga cf http://t.co/yzblsc894l #adelaide #malagacf @aleague @adelutd_fc #gombau""",7,0,0,7,7,6,18:56,damoadelaide
3288,"""this race has just a little more crazy left in it! #v8sc #barhurst1000 #mtpanorama""",11,0,0,7,10,12,7:03,rvandersyde
4487,"""#bathurst1000 having a flashback to doug chivers who pushed his empty car 100m over the finishing line. sorry i can't remember the year.""",11,0,0,7,10,12,7:15,boeufblogginon
4271,"""rt @holdenmsport: got to feel for @teknoautosports, @shanevg97 and @jonathonwebb. fought hard all day, came so close. #bathurst1000 #v8sc""",11,1,1,7,10,12,7:12,adam_ssfc
6262,"""fuck off #bathurst1000""",11,0,0,7,10,12,7:33,dylanmatthews91
9364,"""rt @sportalau: #bathurst1000 congratulations chaz and paul on a great win http://t.co/66jynhmsq1 http://t.co/6jknfpwcis""",11,0,0,7,10,12,7:57,sjsmith2000
4747,"""what a fu**ing race #bathurst1000 #v8sc""",11,0,0,7,10,12,7:18,taker81
8729,"""rt @barroni: #bathurst1000 proof you dont need 8 weeks to fix a pothole like most #adelaide councils seem to think you do,and its done on aâ€¦""",11,0,0,7,10,12,7:48,mummaslayer
10842,"""whincup's engineer explains final laps: jamie didn't respond on the radio when they told him they would ... http://t.co/rrn3c5kbuy #v8sc""",11,0,0,7,10,12,9:43,v8supercar
11234,"""rt @f1paddockpass: an incredible finish to australia's premier motorsport challenge - the bathurst 1000. #v8sc https://t.co/u0hyxyjwto""",11,0,0,7,10,12,10:49,wilfredphua
8229,"""rt @nh247: podium for yardley - great job @olivergavin - been a tough year, at last some reward :-)  #bathurst1000 3rd""",11,0,0,7,10,12,7:42,millerlm24
11747,"""well that was a whole lot of awesome!! #rollingstones #adelaide #moveslikejagger @ adelaide oval http://t.co/qfzyzp5mpz""",12,0,0,7,10,26,13:16,davewatson9
10138,"""2014 #bathurst1000 race results - http://t.co/itianxgnpe #v8sc http://t.co/1tnxnyk0pa""",11,0,0,7,10,12,8:31,ndegroot89
5801,"""fuckin' rigged. 1 lap down and from the back, not possible without assistance. #holdensupporter #bathurst1000""",11,0,0,7,10,12,7:29,mrlaneous256
4063,"""rt @white_adam: i'm completely enthralled by this #bathurst1000. there, i've said it. never thought i would ever say it.""",11,0,0,7,10,12,7:10,feleppadaniel
12458,"""rt @vassy: 2 amazing shows in 1 day!! doin the @stereosonic rounds w/ @showtekmusic &amp; @sonnywilsonnl #melbourne &amp; #adelaide ðŸ‘ŠðŸ‘Š http://t.co/â€¦""",14,0,0,7,12,7,16:31,karaagetaroken
7325,"""absolutely scintillating finish ! unscripted drama = sport #bathurst1000""",11,0,0,7,10,12,7:37,samzumbo12
5249,"""please can that #1 whincup run out of fuel. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:22,colin_percy
9899,"""@redbullracing @jamiewhincup #bathurst1000 seriously were you not listening to the advice of the experts? arrogance trust your team perhaps!""",11,1,0,7,10,12,8:16,adelej
9337,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:57,buckeynz
10689,"""snappytv - [video] #bathurst1000 leader shane van gisbergen stuck in pit lane @v8supercars #v8sc http://t.co/mqq9pzrihx""",11,0,0,7,10,12,9:22,yamatsu
4959,"""virtual ads a plenty in run off areas at #bathurst1000""",11,0,0,7,10,12,7:19,aussiepetec
4486,"""whincup is putting a lot of pressure on winterbottom at the restart. nose-to-tail across the top #v8sc""",11,0,0,7,10,12,7:15,speedcafe
181,"""#onboard con scott #mclaughlin en el  circuito de #adelaide  #v8 supercars http://t.co/dg1gwzv9br""",1,0,0,6,3,1,17:41,carreratweet
6377,"""woohoo, get in there ford, #bathurst1000""",11,0,0,7,10,12,7:34,wrcmark44
896,"""details denimo tercerio blue
195k
free ongkir indonesia

#jualan #tas #jualtas #ransel #tasransel #tasâ€¦ http://t.co/brj4vilod0""",3,0,0,7,4,6,15:32,nadithakyo
4786,"""rt @fpr_australia: @mwinterbottom spun from p2 by cl. wild but he's back on. now p8. chaz p2 and takes up the fight. #bathurst1000 #v8sc""",11,1,0,7,10,12,7:18,djwronghead
3925,"""noooooooooo, i'm so gutted for svg. he was doing an amazing job! #v8sc #bathurst1000""",11,0,0,7,10,12,7:09,v8cortinagirl
1349,"""bumped into this babe while out and about. #toomuchfun #adelaide http://t.co/jkabv8ommv""",5,0,0,6,5,17,14:23,jakebley
10953,"""rt @paultoolemp: enjoying the #bathurst1000 with @mikebairdmp . congrats chaz mostert what a dramatic race! #bathurst #v8supercars http://tâ€¦""",11,0,0,7,10,12,9:58,brendanpearce19
2534,"""rt @lfcadelaide: we are proud to announce that @dietmarhamann, mcateer &amp; @robbie9fowler will be coming to #adelaide in 2015 thanks to @5timâ€¦""",11,0,0,6,10,11,13:43,vanessawintry
2626,"""would truly love to visit bathurst one year. one of the greatest motorsport venues anywhere on earth in my humble opinion #v8sc""",11,0,0,6,10,11,16:15,james_newbold
7057,"""rt @stevepizzati: take a bow @v8supercars - that's how you put on a show! brilliant! #v8sc #bathurst1000 #truedrama""",11,0,0,7,10,12,7:36,bazzel001
1322,"""hpo maika 100.000&amp;105.000 #hpo #maika #tas #handmade #murah #wa085723936963 #sms089657228226 #linesellyriantica http://t.co/rbk2dgtfja""",4,0,0,7,4,27,13:20,sellyriantica
4394,"""making a bold prediction here. whoever crosses the finish line first will win #bathurst1000""",11,0,0,7,10,12,7:14,wombat1974
352,"""rt @james_newbold: robert dahlgren still acclimatising to the heat, scott pye looks a little preoccupied &amp; lowndes is in heaven... #v8sc htâ€¦""",1,0,0,7,3,2,13:57,endurancesport
11286,"""rt @abcgrandstand: story: ford's chaz mostert hauls down flagging jamie whincup to win remarkable maiden #bathurst1000 title http://t.co/qlâ€¦""",11,0,0,7,10,12,11:01,mrkingkongsize
8915,"""26th to 1st babyyy!!! 
@chazmozzie 
#bathurst1000 #fordwins 
ðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µðŸ”µ""",11,1,0,7,10,12,7:50,susiepocock
2046,"""rt @tf_bag: pca1632 colour brown material pu size l 26 w 10 h 21 price rp 175,000 #bandung #jakarta #jual #beli #murah #tas #bag http://t.câ€¦""",9,0,0,6,8,23,15:14,andresssapta
7817,"""rt @v8supercars: â€œsave fuel, or weâ€™re not going to make itâ€ cauchi to whincupÂ #bathurst1000 #v8sc""",11,0,0,7,10,12,7:40,f1translator
12436,""":d #tas""",14,0,0,7,12,7,15:47,trdjmri
9448,"""rt @dariofranchitti: congrats @chazmozzie and paul morris on winning bathurst, delighted to see the old man on the podium!!  #v8sc""",11,1,0,7,10,12,7:59,motorcardiaries
5073,"""rt @speedcafe: winterbottom says he'll press on. lowndes given a drive-through #v8sc""",11,0,0,7,10,12,7:20,triddy243
9707,"""good day for #adelaide, double wins @adelaideunited and @adelaide36ers #nbl #aleague #woohoo""",11,0,0,7,10,12,8:08,cateppics
9257,"""rt @iamdarrencox: 2nd at #bathurst1000 whhhooooooooohhhhhoooo great job @nissan_msport @nissan_aus #30yearsofmaverick unbelievable job afteâ€¦""",11,0,0,7,10,12,7:55,bulldog108
10223,"""#adelaide! come along to @theproducersbar this thursday to see @justicejamadl's channel changer #comedy #improv show https://t.co/t1etylivh1""",11,0,0,7,10,12,8:37,improv_adelaide
7073,"""the baturst race is crazy! #bathurst1000""",11,0,0,7,10,12,7:36,chrislyke
7253,"""ch 7 - drop the chick - she's useless!! #bathurst1000""",11,0,0,7,10,12,7:37,nellyselly
726,"""rt @pinotgasm: beautiful, buttery chardonnay &amp; pretty, textured pinot from abel's tempest.. #tassie #wine is kicking goals! http://t.co/huwâ€¦""",3,0,0,6,4,5,14:11,jonathan_molloy
6961,"""wow wow wow wow ford you bloody beauty!!!!!! what a race. holy shit. insane. #bathurst1000""",11,0,0,7,10,12,7:36,ponypower85
1833,"""rt @temmyponle: dagrin and phyno""@naijablogger: olamide ""@trendsetter999: who raps better in their indigenous language phyno or olamide? #mâ€¦""",7,0,0,7,7,6,14:31,mrelugbadebo
7644,"""what an unbelievable thriller this #bathurst1000 was! incidents, technical issues, out if fuel but most of all great @v8supercars driving""",11,0,0,7,10,12,7:39,versleijen_nz
5965,"""oh my god #bathurst1000 is riveting!!!""",11,0,0,7,10,12,7:31,melhomer
4269,"""get that effing ford out of there! #bathurst1000""",11,0,0,7,10,12,7:12,tigerdeanie7
12483,"""have a day 5!! have a freaken day!!! let's go #noles!!! @jaboowins #fsu #fearthespear #winston #accfcg http://t.co/kjzukngv1j""",14,0,0,7,12,7,17:28,pistollpete11
779,"""winton 400: @fabiancoulthard pulveriza el rÃ©cord de la pista #v8sc: http://t.co/bnoorywf4u""",3,1,0,6,4,5,16:36,motoryracing
2772,"""my guess is the % of convictions of athletes accused of sexual assault is like 99% lower than the average population @floridastate #winston""",11,0,0,7,10,12,13:20,howiegoldfarb
7345,"""rt @speedcafe: mostert and morris have won this race from last on the grid. thirteen pitstops and a big hit into the tyres at griffin's benâ€¦""",11,0,0,7,10,12,7:37,mwyres
7155,"""rt @v8supercars: mostert's on the roof of the car. what a spectacular drive from last on the grid. Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:36,olivari1234
10511,"""@shelain_w use it to support @danielricciardo in #f1 later tonight #bathurst1000 #v8sc""",11,0,0,7,10,12,9:04,mickyo37
12256,"""rt @glamamor: loved seeing @moviemantz push everything aside on @accesshollywood to tell @billybush about a real thriller--#tippihedren in â€¦""",13,0,0,7,11,16,16:30,moviemantz
2160,"""drivers' quoteboard: races 26 and 27: chaos unfolded in difficult conditions at sydney motorsport park t... http://t.co/d6mimy23em #v8sc""",9,0,0,7,8,24,14:43,supercars
160,"""me and this lil guy are ready for the day!!! #minion #happyfriday #love #winston http://t.co/zhreut7i1e""",1,0,0,6,3,1,16:26,xo_gorgeous_one
1490,"""brightly coloured doors. hindley street. adelaide. digital file. download. http://t.co/wltsf4vrxt #etsy #adelaide""",5,0,0,7,5,18,17:07,enfocarphoto
10988,"""so proud of @j_moffat &amp; @tazdouglas for a @nissan_msport 2nd. stellar performance! #bathurst1000 #v8sc #nortonhornets #nismo #nissan""",11,1,0,7,10,12,10:07,annepenney
5222,"""race control, what a pack of idiots. that penalty is so wrong, way to ruin a top 3 way battle to the finish. #bathurst1000""",11,0,0,7,10,12,7:21,yourmaterex
9881,"""â€œ@dulhunty: spot the #holden fans at #bathurst1000. #holden v #ford http://t.co/wex4wfis7yâ€ nah obviously he's just happen chas was no.1""",11,0,0,7,10,12,8:15,simon_tennant
8964,"""rt @mwyres: i get the adrenalin...but the anti-888 barbs are a bit unsporting, no? #bathurst1000""",11,0,0,7,10,12,7:51,spacekidette
11452,"""rt @realtimoglock: â€œ@v8supercars: [video] supercheap auto #bathurst1000 highlights. watch here: http://t.co/9j94pyoyps http://t.co/1ddzwycuâ€¦""",11,0,0,7,10,12,11:40,goprogallie
1470,"""rt @angelawhite: thank you to everyone who came and saw me at #adelaide @sexpoaustralia today. i had a blast! last day tomorrow, make sure â€¦""",5,0,0,7,5,18,15:35,hookedonangela
5462,"""rt @sally_fitz: incredible final laps of #bathurst1000 remarkable comeback from @jamiewhincup coming from the back of the grid @redbullraciâ€¦""",11,1,0,7,10,12,7:24,johngdryden
9493,"""rt @v8chosenone: he says that next year he's tempted to not even try to qualify! #v8sc #bathurst1000""",11,0,0,7,10,12,8:01,phalkn
9365,"""rt @kate_prince: what a race!! devastated for whincup - he deserved the win, but awesome finish!! #bathurst1000""",11,0,0,7,10,12,7:57,amberpickette
9948,"""rt @v8chosenone: oliver gavin calls the race extraordinary. he thanks percat &amp; team for learnings. he admits he's never seen anything like â€¦""",11,0,0,7,10,12,8:19,ktm450sx
10402,"""snappytv - [video] safety car - scott pye, car 16 day is done. #bathurst1000 @v8supercars #v8sc http://t.co/bydkhsgbqf""",11,0,0,7,10,12,8:56,yamatsu
7213,"""great race. good result. new generation #blueoval #bathurst1000 #v8sc""",11,0,0,7,10,12,7:37,stevebarwick3
5576,"""what an ending #bathurst1000""",11,0,0,7,10,12,7:25,jencogs_23
10107,"""rt @craillsy: this is not the group of 6 drivers i expected in the presser. incredible day.. #bathurst1000 #v8sc http://t.co/keo3tvnnsf""",11,0,0,7,10,12,8:29,barkersam
1239,"""#tas #branded, lokasi batam harga saudara kandung, dropship amanah hub: @alambatam_ 085765677363 ï£« pin:74aca66b http://t.co/paerex5yvm""",4,0,0,7,4,27,14:35,iklan_terupdate
5455,"""rt @7sport: disaster for brad jones racing. dale wood is out of the race - hitting andrew jones and wiping out into the wall on lap 46. #baâ€¦""",11,0,0,7,10,12,7:24,ncrowe74
12153,"""coming soon lomberg lash black backpack! visit us at http://t.co/m1fncqmz1t #lombergbags #tas #denim #jeans #backpack http://t.co/itp7uo6g53""",12,0,0,7,10,26,12:40,lombergbags
965,"""best pic yet.â€œ@ann3droid: ""lord cumberbatch"", please keep looking my way. #benedictcumberbatch #ozcomiccon #adelaide http://t.co/27vtxf4nysâ€""",3,0,0,7,4,6,13:55,cumbersketching
1895,"""rt @la_perdicion: mira @l3onardovzla tu no agarras a ninguna ... todas te odian... mientras q a estos mÃ¡s de una los ama @termic0 @rakety #â€¦""",7,0,0,7,7,6,18:15,leon_fc
4768,"""rt @mattzel89: #bathurst1000 http://t.co/ayehd5zs0f""",11,0,0,7,10,12,7:18,darcyf1
7173,""".@johnsultana05 bathurst, biggest bogan event, but they know how to make it dramatic! the beam will be flowing! #ford #bathurst1000""",11,0,0,7,10,12,7:37,jezbug
10763,"""#bathurst1000 #podium http://t.co/sb2w030qcf""",11,0,0,7,10,12,9:29,matt17389
10524,"""rt @melissadoyle: â€œ@jenleeren: @melissadoyle @7sport best ending to the race that iâ€™ve ever seen #bathurst1000â€ 

i agree!""",11,0,0,7,10,12,9:05,chops1983
351,"""rt @motoryracing: #clipsal500: @craiglowndes888 gana pero el hÃ©roe es volvo #v8sc: http://t.co/cecpjp1ydm""",1,1,0,7,3,2,13:56,ruben_dxt
8347,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:43,rlthoma
7339,"""@fordaustralia @ford time to put your money on the table #bathurst1000 #v8sc  @fpr_australia""",11,0,0,7,10,12,7:37,djwronghead
7176,"""#bathurst1000  i wanted scotty in the light blue to go over , well done young chaz in the dark blue , near enough""",11,0,0,7,10,12,7:37,purplefrappe
3537,"""lap 151: van gisbergen stalls in pit lane and ends his day, heart breaking for the guy that has lead most the day #v8sc #bathurst1000""",11,0,0,7,10,12,7:06,2mcesport
10269,"""rt @long_mitch: what a fitting end to @fordaustralia's most successful #v8sc falcon model by winning it's final #bathurst1000!""",11,0,0,7,10,12,8:42,pwh35491
9171,"""@v8supercars @redbullracingau cough ya bastard cough #bathurst1000 #upursholden""",11,0,0,7,10,12,7:54,b15542
798,"""Â¿que cÃ³mo es un #escorpio sexualmente hablando? obsesivo, incansable. da igual dÃ³nde se haga y cÃ³mo se haga, mÃ¡s riesgo, mÃ¡s placer #tas""",3,0,0,6,4,5,17:28,mldtsmmgv
4434,"""rt @v8supercars: green at bathurst â€“10th restart on l153  #bathurst1000 #v8sc""",11,0,0,7,10,12,7:14,dayna_1996
10768,"""mostert and morris snatch last lap #bathurst1000 victory #v8sc #v8supercars http://t.co/t6yeu7niwn""",11,0,0,7,10,12,9:30,vasc_collective
1316,"""rt @bradchilcott: hey @thewiggles! thanks for generously giving these kids tix to see your show in #adelaide today! @welcome2aussie http://â€¦""",4,0,0,7,4,27,13:12,anthony_wiggle
8211,"""rt @touringcartimes: chaz mostert takes sensational last lap victory at the bathurst 1000km as race leader jamie whincup runs out of fuel #â€¦""",11,0,0,7,10,12,7:42,psq43
9471,"""rt @_willo_: how did hyundai go today? 
#bathurst1000""",11,0,0,7,10,12,8:00,shananticss
11641,"""rt @v8supercars: [video] supercheap auto #bathurst1000 highlights. watch here: http://t.co/4suhsfzp8v http://t.co/bhj9dh3rzq""",11,0,0,7,10,12,12:32,karenpresser2
3774,"""rt @thrusta1: this is incredible! what a race....#bathurst1000""",11,0,0,7,10,12,7:08,kanebo2000
12125,"""rt @mikey_nicholson: found this matey in the goodwood area. so placid. halp!? please rt. #adelaide #storm http://t.co/braaqpenau""",12,0,0,7,10,26,12:33,lisahewerdine
10992,"""rt @gracemusgrove: wow #bathurst1000 ! after 1000km it comes down to the last 3km. feel for @jamiewhincup &amp; @redbullracingau . i'm just goiâ€¦""",11,1,0,7,10,12,10:07,triathlonzone
7560,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:38,jennadefinitely
10485,"""i am exhausted! #needapitstop ""@ahleach: who knew that watching sport on tv could be so draining?! #bathurst #v8sc""""",11,0,0,7,10,12,9:02,alyshahopkins
9376,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:57,tickfordrat
5670,"""rt @v8supercars: whincup has gotten the message to conserve. he's 3sec ahead of mostert with  four to go #bathurst1000 #v8sc""",11,0,0,7,10,12,7:27,fredsmith914
1878,"""rt @sally_fitz: very impressive race1 win for @jamiewhincup @redbullracingau up at #townsville500 can't wait for the rest of the weekends râ€¦""",7,1,0,7,7,6,16:52,evanbanuarouw
5528,"""rt @v8supercars: this will be the lowest qualifying position to win bathurst if whincup can pull this off. there's six to go #bathurst1000 â€¦""",11,0,0,7,10,12,7:25,dancemania97
9752,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,8:10,topcatgreg
3006,"""but first a selfie,â€¦ or four. #bebepennyolive #winston?! http://t.co/1qwt7xbbvg""",11,0,0,7,10,12,17:40,the_j_cobb
10028,"""@v8chosenone awesome job today craig and what a race! #v8sc""",11,0,0,7,10,12,8:23,simonhphotos
2969,"""welcome to race day 2014! #bathurst1000! live coverage starts at 7am eastern daylight time. @channel7 @7sport #v8sc @v8supercars""",11,0,0,7,10,12,17:13,markberetta
