id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name,positive
2047,"""rt @tf_bag: pca1632 colour brown material pu size l 26 w 10 h 21 price rp 175,000 #bandung #jakarta #jual #beli #murah #tas #bag http://t.câ€¦""",9,0,0,6,8,23,15:14,desla_redinda,0
10596,"""@tiametmarduk are you going to do a race review on grid or forza for the bathurst 1000? please do #bathurst1000 #happybathurstday""",11,0,0,7,10,12,9:12,little_m_lo,0
11272,"""top 3 trending topics now in canberra:

1. #bathurst1000
2. #canberra
3. #insiders

more at http://t.co/o0pckyms7f""",11,0,0,7,10,12,10:58,trendoacbr,0
5506,"""@molkstvtalk hit frosty and spun him out at the first turn #bathhurst1000 #v8sc""",11,0,0,7,10,12,7:25,woodieos,0
11997,"""rt @dontraqueto: gaaaaaaaaanaaaaaaaamoooooos hijueputaaaaaaaaaaaaaaaaaaaaaaa mi real madrid del alma 3-1 malparidos hijueputas

#tas
#tas
#â€¦""",12,0,0,7,10,26,17:49,freddys83,0
1825,"""#v8sc: here's @hartungphoto's recap of race 2 of the #townsville500, which saw @holden_racing claim a 1-2 finish: http://t.co/e3c7coucie""",7,0,0,7,7,6,14:19,motorsportm8,0
6794,"""rt @techau: v8's look great in hd, should have had the whole race on 7mate #bathurst1000""",11,0,0,7,10,12,7:35,laurenetrim,0
5659,"""lowndes is done so it's up to whincup now. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:27,kathblue,0
8400,"""what. a. race. #bathurst1000 #amazing #bathurst #mostert #ford #win #happiness #mountpanorama http://t.co/iudqjbkvdx""",11,0,0,7,10,12,7:44,nadaleigh92,0
6826,"""rt @angus_ol: i'm not into motorsport but that was an absolutely amazing finish to #bathurst1000 

hard not to feel for @jamiewhincup""",11,1,0,7,10,12,7:35,michmelle95,0
11840,"""rt @ronniewood: backstage @rollingstones gig #adelaide ~ just been to hair &amp; makeup for tonight #ready http://t.co/riregedqtt""",12,0,0,7,10,26,14:06,mrgalib313,0
2475,"""""as mulheres tomaram o poder, sÃ³ que os homens estÃ£o assustados, tenha compaixÃ£o da gente"" hahahahahahahahahahahahahahaha #ai #marcelo #tas""",11,0,0,5,10,10,14:28,loveology_x,0
2940,"""85rb
085640581864 /bb: 23c1d159
http://t.co/q4tnxci6bd 
#tas #tasmurah #tasbranded #tasimport #jualtas #grosirtas http://t.co/d3dtu3a9r8""",11,0,0,7,10,12,16:27,pusatbajukeren,0
8476,"""great result for paul morris. heâ€™s toiled away for so long #bathurst1000""",11,0,0,7,10,12,7:45,randallgill,1
1097,"""rt @aident_rd: ah, so what happened here? #v8sc http://t.co/corvkddrjn""",4,0,0,6,4,26,11:36,aztech7,0
11180,"""#bathurst1000 the wait for the track was retarted""",11,0,0,7,10,12,10:39,dat_espanol_kid,0
9044,"""@jasonplato @olivergavin epic finish #bathurst1000 and good luck today #btccfinale""",11,0,0,7,10,12,7:52,btcc_mark,1
6397,"""#v8sc chaz mostert takes the lead! #6 wins the 2014 #bathurst1000!!! http://t.co/dwa3bixdl8""",11,0,0,7,10,12,7:34,baronvonclutch,1
3047,"""rt @baronvonclutch: only at mount panorama. #bathurst1000 #v8sc rt @daniel_kalisz the new @v8supercars wildcard entry pairing for the http:â€¦""",11,0,0,7,10,12,18:19,technopug,0
7108,"""devs for winterbottom ðŸ˜­ #bathurst1000""",11,0,0,7,10,12,7:36,simoneaustin_,0
7263,"""dead last on the starting grid to taking home the win. not a bad weekend at the mountain for chaz mostert. #bathurst1000""",11,0,0,7,10,12,7:37,mkps001,0
4083,"""at least i can re-start my hyundai when i stall it.  #bathurst1000""",11,0,0,7,10,12,7:10,brinkmann2015,0
9528,"""rt @petersiddle403: well done on the p4 @will_davison, great finish to the weekend ðŸ @erebusv8 #bathurst1000""",11,1,0,7,10,12,8:02,wendypup2,1
10321,"""snappytv - [video] green flag - supercheap auto bathurst 1000 race restarts #bathurst1000 @v8supercars #v8sc http://t.co/6gqgesvg2n""",11,0,0,7,10,12,8:47,yamatsu,0
2533,"""volvo's big rig continuously scans surroundings to prevent accidents:http://t.co/qcbd6v6w2d  #volvo #automotiveindustry #volvos60 #volvoxc60""",11,0,0,6,10,11,13:39,handsontoday,0
2760,"""#tas #parrainage 1 #sÃ©jour hostellerie chÃ¢teau de la pomarÃ¨de par @hotelspref et @airfrancefr http://t.co/cmomoeexrk http://t.co/k81bxxjdnc""",11,0,0,7,10,12,13:12,legrandtrophee,0
7484,"""it's like the old days in perth when you just couldn't find a roster petrol station @jamiewhincup #bathurst1000""",11,1,0,7,10,12,7:38,timgossage,0
5372,"""i can hardly breathe...you can do it @redbullracingau #bathurst1000""",11,0,0,7,10,12,7:23,murphy_nic,0
11227,"""rt @v8supercars: odd couple wins extraordinary bathurst: there were more twists, plots and sub-plots in living memory â€“ a... http://t.co/kjâ€¦""",11,0,0,7,10,12,10:48,chazscar_55,0
1906,"""sunset in #adelaide - #desktop #wallpaper #photo http://t.co/zupr3g8hw2 http://t.co/4jzlngz27r""",8,0,0,6,8,2,14:06,nixstyx,0
3863,"""rt @sportsbetcomau: it's embarrassing enough when you stall at the traffic lights, let alone when you're leading bathurst! #bathurst1000""",11,0,0,7,10,12,7:08,bennymcslats,0
11111,"""rt @fabiancoulthard: yeeeeaaahh... just equaled my best ever result at bathurst - time to celebrate! #bathurst1000 #v8sc""",11,1,0,7,10,12,10:26,bcampbell_town,1
8576,"""i hope those ladies are getting paid good money to have alcohol sprayed on them... #bathurst1000""",11,0,0,7,10,12,7:46,polarvan,1
6956,"""wow! #bathurst1000""",11,0,0,7,10,12,7:36,lachlanotoole,0
3376,"""it's been an eventful day on the mountain #bathurst1000""",11,0,0,7,10,12,7:04,csmramsden,0
7578,"""rt @speedcafe: fpr can only hope that ford enjoys its back-to-back bathurst wins as the manufacturer mulls over its future in v8 supercars â€¦""",11,0,0,7,10,12,7:38,pizzalord1988,1
1747,"""order 825 tas sekolah ke denpasar, done..!! #tassekolah #tas""",7,0,0,6,7,5,15:06,refreshop,0
11071,"""hey 'true blue' darren lockyer. be fair dinkum! how much $ r u earning on yr so called '#csg journey? 
#bathurst1000 http://t.co/hzx75ddc7j""",11,0,0,7,10,12,10:20,sbctrains,0
2928,"""rt @theteapartyband: #adelaide down. getting set to melt some faces in #melbourne tomorrow at the #palaistheatre""",11,0,0,7,10,12,16:15,gtiquigonn,0
6879,"""@nickpercat someone was watching over you, enjoy your podium!!!! #bathurst1000 #ibleedred""",11,1,0,7,10,12,7:36,ashthomson9,1
5327,"""that was dirt from lowndes.... #bathurst1000""",11,0,0,7,10,12,7:22,bennwahzie,0
4542,"""rt @fprcar5: get behind us #fordfaithful #fpr #bathurst1000 @chazscar_6""",11,0,0,7,10,12,7:16,chazscar_55,0
7829,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:40,motorcentral,0
2916,"""time for bed! ;) get some sleep ready for v8sc/wec #fiawec #v8sc""",11,0,0,7,10,12,16:07,mark_whitelegge,1
11406,"""geoff, you would be silly to think science pure #saparli #adelaide #perthnews rack off wwf yank oil &amp; gas trust!!! http://t.co/bxb3oyg7zk""",11,0,0,7,10,12,11:27,polymorpheous,0
5061,"""whincup leads mostert, lowndes, moffat and davison. #v8sc 7 to go. penalty for lowndes.""",11,0,0,7,10,12,7:20,4theloveofindy,0
12329,"""rt @caltexaustralia: @v8supercars champion @jamiewhincup heralds new caltex racing oil @redbullracingau #syd500 - http://t.co/wd6o6cqyrc htâ€¦""",14,1,0,6,12,6,15:41,deocleciano1972,0
9777,"""@chazmozzie congrat's on the win today. i must admit i was cheering for frosty more,but you really deserved the win #bathurst1000 #fprwinner""",11,1,0,7,10,12,8:11,cmcau,1
405,"""@markberetta at the starters' stand for the start of the @clipsal500 #clipsal500 #v8sc #letsgoracing http://t.co/zuu1qkbcr2""",2,0,0,7,3,2,14:46,danielfigueroap,0
2267,"""sunoco oil â†’pew charitable trustsâ†’the nature conservancy. (wwf)&gt;thegreens #adelaide #oceans #oilspills @abcnews24 http://t.co/sr4pwu7np2""",10,0,0,7,9,14,14:30,polymorpheous,0
1153,"""http://t.co/rm1enolryy she .... #tas""",4,0,0,6,4,26,13:06,profcancun,0
238,"""rt @aneale71: @akajimmyc #adelaide #southaustralia #streetart #adelaidestreetart #iajot @adelaidemade @radelaide5000 #urbanart http://t.co/â€¦""",1,0,0,6,3,1,20:18,akajimmyc,0
10580,"""rt @chazscar_6: first on race day!! #v8sc @pepsimaxcrew @pepsimaxcrew @fpr_australia #bathurst1000""",11,0,0,7,10,12,9:10,pizzalord1988,0
3883,"""the mountain bites again.. #bathurst1000 #v8sc #cruel""",11,0,0,7,10,12,7:08,the_aj_hawkins,0
11685,"""after the excitement and carnage of #bathurst1000 today, the #f1 #russiangp was a bit of a fizzer #notmuchhappening""",11,0,0,7,10,12,12:44,thewahaman,0
2918,"""boo #floridastate - #rapist #winston is playing today -  its all about the money""",11,0,0,7,10,12,16:07,marcylauren,0
99,"""rt @_halfofme: ca doit Ãªtre le moment le plus triste de toute la saison 1
https://t.co/ojqa3jfl9t
#hannibal #winston""",1,0,0,6,3,1,14:27,ptitmersault,0
3319,"""rt @notgareth: drink! yet another safety car #yasc 

*dies of alcohol poisoning*

#bathurst1000 #v8sc""",11,0,0,7,10,12,7:04,stevemolk,0
722,"""rt @trendsadelaide: adam peacock, @adampeacock3 is now trending in #adelaide http://t.co/p9kg7cr9nf""",3,0,0,6,4,5,13:52,ed_trinh,0
6666,"""waanzinnig... wat. een. race. #bathurst1000""",11,0,0,7,10,12,7:35,sersjee,0
5226,"""@stuold proper race, full of dramas. awesome drivers :) #bathurst1000 #v8sc""",11,0,0,7,10,12,7:21,utterlyscrummy,1
7357,"""i want to go to bathurst next year! #bathurst1000""",11,0,0,7,10,12,7:37,rellymonece,0
3977,"""feel so bad for shane van ginsbergen. stalled in the pits from the lead. race over. #bathurst1000""",11,0,0,7,10,12,7:09,sportsnethols,0
2169,"""rt @aneale71: #adelaide #southaustralia #streetart #adelaidestreetart #iajot @adelaidemade @radelaide5000 @arthunterofsa #urbanart http://tâ€¦""",9,0,0,7,8,24,14:59,streetify,0
2854,"""prada saffiano 260rb. #jual #murah #tas #branded #michael #khors #mango #channel #cariproduk #handbag #bag @mr_iklan http://t.co/lzg4iv8bqi""",11,0,0,7,10,12,14:39,viabbmsexeh,0
1850,"""rt @nextontcm: attack of the 50 foot woman (1958) allison hayes, william hudson, yvette vickers. dir:Â nathan hertz 12:00 pm et [cc] #scifi â€¦""",7,0,0,7,7,6,15:09,aliceofclassics,0
10769,"""lol @jadecairns3 given #bathurst1000 is the most diabolical race known to man, that's a freaking awesome effort :)) congrats @mwinterbottom""",11,1,0,7,10,12,9:30,kitttykattz,1
10361,"""@lesleywockner @craiglowndes888 @v8supercars agreed, the waters/douglas incident was way worse, yet no penalty! total joke #v8sc""",11,1,0,7,10,12,8:51,just__damo,0
650,"""#winston""",1,0,0,7,3,2,12:52,laurolamagna,0
10976,"""rt @mattzel89: the car that won looked like this some hours ago #bathurst1000 http://t.co/wm3ztpjs80""",11,0,0,7,10,12,10:04,greigdaly,1
1119,"""#v8sc - drivers' quoteboard: races 11 and 12 http://t.co/69o9anb2qp via @v8supercars""",4,0,0,6,4,26,12:13,f1tommy,0
11241,"""what a crazy day! #bathurst1000""",11,0,0,7,10,12,10:51,barneysdt,0
9284,"""#bathurst1000 so gutted for the tekno team. had a great car all weekend. same can be said for volvo in car 33""",11,0,0,7,10,12,7:56,crowdiegal,0
10348,"""remember that time morris only won one #v8sc race in his entire goddammed career?  now he has two.  chaz has three. #bathurst1000""",11,0,0,7,10,12,8:49,zathrassquared,0
5390,"""what a busy weekend! #dusk #instagramadelaide #adelaide #wheatsheaf #fig22 #palmtree #silhouetteâ€¦ http://t.co/1vfxy2upgw""",11,0,0,7,10,12,7:23,yllemsmith,0
8508,"""tim edwards &amp; fpr manage not to fuck it up.  #bathurst1000""",11,0,0,7,10,12,7:45,zathrassquared,0
3067,"""line to get in at 530! #v8sc #bathurst1000""",11,0,0,7,10,12,18:37,v8_sc_girl,0
8748,"""rt @9newsaus: just in: chaz mostert has managed to overtake jamie whincup on the last lap to win the #bathurst1000. #9news http://t.co/ycuvâ€¦""",11,0,0,7,10,12,7:48,mkersnovske,0
2803,"""early to bed for an early start &amp; a lazy sunday in front of the tv. #bathurst1000 #v8sc followed by #russiangp. 
perfect sunday ðŸðŸ˜›""",11,0,0,7,10,12,13:53,jessblundell,0
9834,"""rt @markberetta: there is a footy on the track! what else could happen?! #bathurst1000 @channel7""",11,0,0,7,10,12,8:13,sclono,0
2708,"""rt @thekaiser91: nice to see everyone is ok and even more nice to see how much respect there's in this sport! #v8sc http://t.co/t6lmnnffvb""",11,0,0,6,10,11,12:38,matteomichilli,1
6554,"""speechless!!!!!!! #bathurst1000""",11,0,0,7,10,12,7:35,sandyhunter2,0
645,"""#brunomars #adelaide #ifiknew annaliseygirl's video http://t.co/qmzngvusuy""",1,0,0,7,3,2,12:47,cristi622,0
9873,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,8:14,flatoutconiglio,0
12476,"""rt @nextontcm: tonight: director mike nichols (1931-2014). three movies starting with who's afraid of virginia woolf? (1966) at 8:00pm et oâ€¦""",14,0,0,7,12,7,17:17,mharvey816,0
5544,"""rt @redbullracingau: ""who knows what can happen"" - that certainly seems to be the theme of the day #v8sc #bathurst1000""",11,0,0,7,10,12,7:25,sofaritshan,0
10423,"""if aliens land on earth and ask 'what is motorsport? why do you do it?' i'd show them 2014 @bathurst12hour #b12hr &amp; 2014 #v8sc #bathurst1000""",11,0,0,7,10,12,8:57,jordanchris,0
10849,"""best #bathurst1000 i've ever watched! 
congrats to @chazmozzie and co, from last to first! a new crop is coming through""",11,1,0,7,10,12,9:44,tomaunger,1
12463,"""rt @upsidenewsaus: the upside has been checking out @africola_ tonight in #adelaide. food &amp; bev unsurpassed, atmosphere incredible, serviceâ€¦""",14,0,0,7,12,7,16:45,andrewcameron_,0
408,"""more #snow in #chitown with #winston #oesd #englishsheepdog #mansbestfriend http://t.co/ehdnduy55y""",2,0,0,7,3,2,14:50,josearmario,0
8143,"""rt @rocket_ryanv: weird that paul morris is now a #bathurst1000 winner but so happy for chaz! suck it whincup! #v8sc""",11,0,0,7,10,12,7:42,v8ali2,1
1058,"""looking forward to #adelaide production of la traviata http://t.co/cj2yr0hn5g #opera""",4,0,0,6,4,26,14:35,ricardon,0
7030,"""#bathurst1000 @chazmozzie http://t.co/afpewj5wgv""",11,1,0,7,10,12,7:36,mattzel89,0
4100,"""rt @v8supercars: svg's to of the car, devastated and gets a huge cheer from the crowd #bathurst1000 #v8sc""",11,0,0,7,10,12,7:10,s3_gunzel,0
10789,"""finished #bathurst1000, now watching #nascar from charlotte, and the back straight appears to be on fire.""",11,0,0,7,10,12,9:33,zathrassquared,0
2618,"""see a virtual tour of our listing on 120 se rouge st #winston #or http://t.co/ibedpjyuxz #realestate""",11,0,0,6,10,11,16:07,roseburgremax,0
5346,"""#carbra has made it up to 3rd #bathurst1000 #v8sc #hardieferodo""",11,0,0,7,10,12,7:23,dryobbo,0
6565,"""hahahaha whincup!!! couldn't happen to a nicer guy! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:35,j_hibble,0
8880,"""rt @gracemusgrove: wow #bathurst1000 ! after 1000km it comes down to the last 3km. feel for @jamiewhincup &amp; @redbullracingau . i'm just goiâ€¦""",11,1,0,7,10,12,7:50,edam26,0
7170,"""rt @v8supercars: it's mostert first, by 4.09sec, then moffat, and nick percat third Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:37,drew20pearson,0
10086,"""snappytv - [video] the 2014 supercheap auto #bathurst1000 is underway  @v8supercars #v8sc http://t.co/2mr8voy29h""",11,0,0,7,10,12,8:28,yamatsu,0
6629,"""hands down that was the best #bathurst1000 i have ever seen and probably one of the best i'll ever see!""",11,0,0,7,10,12,7:35,haydesj,1
4839,"""geez this is the race of the century #bathurst1000 #v8sc""",11,0,0,7,10,12,7:18,bericher13,0
1252,"""officialjaiwaetford let me take a selfie #adelaide #hypetour #crazy http://t.co/4dks1smwp7""",4,0,0,7,4,27,14:35,alicewdurkee,0
10263,"""#v8sc
share and chat privately about that:
https://t.co/qtjouoxgqd
secure and free web chat. no sign in""",11,0,0,7,10,12,8:41,magikrealism,1
7332,"""rt @fpr_australia: @chazmozzie wins bathurst!!! #back2backatbathurst #bathurst1000 #v8sc""",11,1,0,7,10,12,7:37,900dollarydooz,1
11421,"""see i knew that #bathurst1000 would be far better than the afl and nrl grand finals.""",11,0,0,7,10,12,11:32,toddyor73,1
8150,"""rt @mattzel89: the car that won looked like this some hours ago #bathurst1000 http://t.co/wm3ztpjs80""",11,0,0,7,10,12,7:42,bazzzz1986,1
12025,"""rt @bh_aeberhardt: #adelaide #ryanmoore win #coxplate @mooneevalleycc @aobrienfansite @coolmorestud #markgatt photo http://t.co/sbd8wa1gin""",12,0,0,7,10,26,18:30,lisaf713,1
12199,"""320rb~36x16x24 9915-3 lv sunrise set jam lv super #tas #tasbranded #tasbrandedmurah #superâ€¦ http://t.co/ggns7ngra5""",13,0,0,6,11,15,14:24,joseimono,0
1161,"""tas selempang cewe 75rb | order 74b95d01 atau whatsapp/sms 085878993019 #onlineshop #semarang #tasâ€¦ http://t.co/sw0n0so9ha""",4,0,0,6,4,26,13:24,sicilseptarti,0
7820,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:40,toroshaneo,0
5049,"""that's bullshit!!!  what was #lowndes  meant to do? #v8sc""",11,0,0,7,10,12,7:20,morticiajay,0
10102,"""what a race!! i was on the edge of my seat the whole last 11 laps! #bathurst1000 #bathurst #v8supercars #v8sc #v8""",11,0,0,7,10,12,8:29,ezmey87,0
7349,"""rt @7sport: what a finish! ford's chaz mostert wins his first #bathurst1000, overtaking jamie whincup on the final lap #bathurst1000 #v8sc""",11,0,0,7,10,12,7:37,jez99,0
10910,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,9:51,fullerkylie,0
8897,"""rt @nissan_aus: incredible finish to #bathurst1000. nissan 2nd! unforgettable drive by @j_moffat in the nissan #altima http://t.co/mkj51zkuâ€¦""",11,1,0,7,10,12,7:50,parra_mg,0
9780,"""rt @rotor_racer: what a finish, again #bathurst1000""",11,0,0,7,10,12,8:11,safdauti,0
8488,"""rt @teammed: amazing job at #bathurst1000 today by the whole medical team. our busiest and biggest #bathurst ever! #v8sc""",11,0,0,7,10,12,7:45,triddy243,0
2233,"""rt ben harper - burn to shine #nowplaying http://t.co/kjdz0mntqa #progressive radio #quÃ©bec #boston #tupelo #dothan #adelaide""",10,0,0,6,9,13,15:30,wave1049online,0
5833,"""on reserve! #bathurst1000""",11,0,0,7,10,12,7:29,mummasnoof,0
12183,"""why not relax with a wee award-winning #tassie dram (pic: adam gibson) #restaurantaustralia #discovertasmania http://t.co/vijemriobo""",13,0,0,6,11,15,13:30,tasmania,0
4224,"""rt @v8supercars: svg stalled in the pit bay and they couldn't start the car again. it's in the garage. both webb and svg did not speak to tâ€¦""",11,0,0,7,10,12,7:12,qldsyl,0
5596,"""trying to breathe here, but its insane #bathurst1000 #v8sc""",11,0,0,7,10,12,7:26,clubby_r8,0
2399,"""decked out films http://t.co/j7mh3mw4qj #splash #adelaide""",10,0,0,7,9,14,13:14,ryboy30,0
10110,"""if hrt had tried to repair the #2, they could probably have made 75% of the race. #bathurst1000""",11,0,0,7,10,12,8:29,zathrassquared,0
2775,"""rt @v8supercars: lowndes surprised with sixth: car was fine after repairs, but red bull star was conservative and focused... http://t.co/g1â€¦""",11,0,0,7,10,12,13:26,joshthefenn,0
3237,"""#safetycar number 10 #fuelgame #bathurst1000""",11,0,0,7,10,12,7:03,morgan_gary,0
7640,"""rt @mattys123: that was awesome, stunning, great tv, don't go to the news #bathurst1000""",11,0,0,7,10,12,7:39,haggis_62,1
5423,"""if @jamiewhincup wins this it has to be the greatest #bathurst1000 drive of all time #legend #stardriver can't wait to see whincup v ambrose""",11,1,0,7,10,12,7:23,pjohnson_sports,1
3408,"""rt @v8supercars: svg can't get out the pit bay. the car's gone #bathurst1000 #v8sc""",11,0,0,7,10,12,7:05,tonkep,0
9681,"""@chazmostert cough bastard and he did!"" sums up what all ford fans were saying! awesome job congrats champion #bathurst1000 #fpr""",11,0,0,7,10,12,8:07,mitchell7l,1
9252,"""rt @pitlanewb: if tony longhurst knew that he was punching the 2014 #bathurst1000 winner in the head at winton 20 years ago, would have beeâ€¦""",11,0,0,7,10,12,7:55,marcusforbes,0
12327,"""rt @caltexaustralia: @v8supercars champion @jamiewhincup heralds new caltex racing oil @redbullracingau #syd500 - http://t.co/wd6o6cqyrc htâ€¦""",14,1,0,6,12,6,15:40,felipeandressm,0
5173,"""lowndes was given the black flag penalty for making contact with another driver. #bathurst1000""",11,0,0,7,10,12,7:21,luke_gero,0
12330,"""rt @stereosonic: @djsnake and @tiesto on their way to adelaide for stereosonic! #stereosonic #adelaide #tiesto #djsnake http://t.co/rxnujiqâ€¦""",14,0,0,6,12,6,15:42,chinamontalvo06,0
720,"""malam..yg lagi di mall tatura yuk mampir ke outletnya kita,ada di lt 2. | ransel watson merah #handmade #tas #ransel http://t.co/cznqomdi0a""",3,0,0,6,4,5,13:39,rumahwarnapalu,0
2572,"""polka jepang @ 65.000

#tas #tascewek #tasmotif #murmer #olshop #readystock #surabaya http://t.co/cml4j7jetm""",11,0,0,6,10,11,14:52,grahacollection,0
9306,"""@eugenefastcar well fuck me, what a finish!  look out #sydney500 is all i can say!! #iwillbethere""",11,0,0,7,10,12,7:56,ilove_mojitos,0
1887,"""rt @sattspeech: .@flinders #slp2b india placement raising $ 4 sp resources 4 children w disability: movie night&amp; silent auction #adelaide 1â€¦""",7,0,0,7,7,6,17:16,_fundraisers,0
5916,"""that feeling of potentially running out of petrol... ðŸ˜³ðŸ™ˆðŸ˜³ #v8sc #bathurst1000 #gowhincup""",11,0,0,7,10,12,7:30,qldsyl,0
6298,"""â€œ@v8supercars: mostert up the inside... he's got the lead! Â #bathurst1000 #v8scâ€. so exciting!!""",11,0,0,7,10,12,7:33,sccofsa,0
5714,"""3 laps to go and it's down to the fucking wire #bathurst1000 #holden""",11,0,0,7,10,12,7:28,doclach,0
12073,"""rt @mikey_nicholson: found this matey in the goodwood area. so placid. halp!? please rt. #adelaide #storm http://t.co/braaqpenau""",12,0,0,7,10,26,12:14,khalinotcharlie,0
2566,"""cruise fashion @ 60.000

#tas #tascewek #tasmurah #murmer #olshop #readystock #surabaya http://t.co/hnwbbkexl4""",11,0,0,6,10,11,14:45,grahacollection,0
2550,"""185 blm termasuk ongkir.. 
grab it fast...
#fheyrashop #tas #tasmurahberkualitas #brandedâ€¦ http://t.co/0aah0jyz0j""",11,0,0,6,10,11,14:12,fheyra2,0
6117,"""rt @v8chosenone: this. is. crazy! #v8sc #bathurst1000""",11,0,0,7,10,12,7:32,v8ali2,0
494,"""rt @jennjgh: we are so ill-equipped for large scale events in this city. it drives me mad. run some buses. surely that's not hard. #adelaide""",2,0,0,7,3,2,16:58,upsidenews_lib,0
4928,"""the big race never disappoints, but this is one of the great ones #bathurst1000""",11,0,0,7,10,12,7:19,whit68,1
7040,"""the reaction when #whincup teams out of fuel.  think he's a #ford guy. #v8sc #fordlife @fordaustralia http://t.co/8pdeqrgbyx""",11,0,0,7,10,12,7:36,browny_r31,0
2633,"""rt @nextontcm: tonight: war in africa. five movies starting with charlton heston and laurence olivier in khartoum (1966) at 8:00pm et on @tâ€¦""",11,0,0,6,10,11,16:54,kimmiechem2,0
5044,"""nissan on the podium #bathurst1000""",11,0,0,7,10,12,7:20,engkeatf,0
4186,"""what a shame for shane van gisburn. it's now a bit boring with lowndes in the lead. #bathurst1000""",11,0,0,7,10,12,7:11,adun50,0
9808,"""i hope that's not the last #bathurst1000 that #neilcrompton &amp; @mark_skaife call. it would simply not be the same. #v8sc @v8supercars""",11,0,0,7,10,12,8:12,chrisohsyd,0
3383,"""svg is gone... holy shit... #bathurst1000""",11,0,0,7,10,12,7:05,mwyres,0
9368,"""all drivers are here, press conference is going #v8sc #bathurst1000""",11,0,0,7,10,12,7:57,v8chosenone,0
5220,"""i'm exhausted with 5 laps to go. unbelievable race. so many twists and turns. #bathurst1000""",11,0,0,7,10,12,7:21,scarlettrose8,0
2349,"""#mygirlscarlett #theswisscolorrun #adelaide #radelaide #getamongsit @thecolorrunaus  #findyourfun http://t.co/iruk1f1wsq""",10,0,0,7,9,14,12:39,marilynarnold,0
10756,"""@shanevg97 @v8supercars @teknoautosports chin up. today will make the win next year all the more sweeter #svg2015 #bathurst1000""",11,1,1,7,10,12,9:29,daveblackwell82,0
3647,"""whincup can't keep it on the road #v8sc""",11,0,0,7,10,12,7:07,dxpetti,0
5568,"""common jamie whincup #v8sc""",11,0,0,7,10,12,7:25,daavidpham,0
2405,"""rt @grmotorsport: data shows alex lost 23 secs in pit lane when he was blocked by the @hharacing car. the #volvos60 had great pace, bring oâ€¦""",10,0,1,7,9,14,13:23,rmalbarber,0
7831,"""rt @abcgrandstand: mostert wins the great race: chaz mostert wins his 1st #bathurst1000, overtaking short-of-fuel jamie whincup at the deatâ€¦""",11,0,0,7,10,12,7:40,1rogerwoodward,1
32,"""rt @thirtyflirtyaus: feeling flirty? check out australian over 30's dating. create your free username now at http://t.co/fvc96ggnla #datingâ€¦""",1,0,0,5,2,28,15:00,datingmad,1
744,"""@oranche_ no mi amorrr, bien alto #tas.""",3,0,0,6,4,5,14:41,rhayrhay2,0
1222,"""#tas #branded, lokasi batam harga saudara kandung, dropship amanah hub: @alambatam_ 085765677363 ï£« pin:74aca66b http://t.co/ueavokc8hj""",4,0,0,7,4,27,14:35,iklan_jualbeli,0
3472,"""rt @speedcafe: â€œit won't go, it won't go,â€ he says #v8sc""",11,0,0,7,10,12,7:05,djwronghead,0
5908,"""rt @v8supercars: can whincup hear them? he's not responding? Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:30,triddy243,0
5397,"""into the final 5 laps now with @will_davison in p4 and chasing moffat for a podium #bathurst1000 #v8sc""",11,1,0,7,10,12,7:23,penriteracing,0
3499,"""rt @v8sctowtruck: give him a can of start ya bastard!! #v8sc #bathurst1000""",11,0,0,7,10,12,7:05,simonejacksally,0
9504,"""heartbroken. millions around the world are feeling your pain @jamiewhincup @redbullracingau. #bathurst1000 #v8sc #holden""",11,1,0,7,10,12,8:01,hsvman01,0
3149,"""after secondary advice, no sanction will be imposed on driver steve johnson...or is that player steve johnson??? #mrplotto #bathurst1000""",11,0,0,7,10,12,7:02,mrplotto,0
11127,"""was that a bit of a petulant from whincup today the way in which in failed to follow direct instructions? #v8sc""",11,0,0,7,10,12,10:29,ahleach,0
2791,"""#v8sc: @shanevg97 wins #bathurst1000 pole shootout. here's @hartungphoto's report: http://t.co/hhasdbjsus""",11,1,0,7,10,12,13:38,motorsportm8,1
1148,"""have you liked me on facebook yet?? https://t.co/vowbmupbl5 #womenshealth #wellbeing #ot #adelaide #newmum #pregnancy""",4,0,0,6,4,26,12:53,sarahatbloom,0
1588,"""â€œ@yung_jav: it's sad you lost a good paying job because you wanted to steal money from a customer. #smh #winstonâ€ lol i knew this day here""",6,0,0,6,6,21,18:12,niiyouth,0
1414,"""rt @v8supercars: its @volvocarsaus day. #v8sc http://t.co/imptfv9vld""",5,0,0,6,5,17,13:37,racethissorrow,0
